Column1,userid,courseid,created_enr,username,date_joined,year_of_birth,level_of_education,course_name,create_time_course,length,category
13311,13805,TsinghuaX/80512073X/_,10/15/2013 05:59,chenwenhuan,10/15/2013 05:46,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13312,13825,TsinghuaX/30240184_1X/_,10/15/2013 06:00,dakeshuxinsheng,10/15/2013 05:53,1993,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13313,13826,TsinghuaX/00690242_1X/_,10/15/2013 06:00,qiantang2013,10/15/2013 05:54,1977,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13314,13831,TsinghuaX/00690242_1X/_,10/15/2013 06:00,TigerTao,10/15/2013 05:58,1974,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13315,9746,TsinghuaX/30240184_1X/_,10/15/2013 06:00,windhw,10/12/2013 08:22,1988,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13316,13825,TsinghuaX/20220332_1X/_,10/15/2013 06:00,dakeshuxinsheng,10/15/2013 05:53,1993,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13317,13839,TsinghuaX/MOOC101/MOOCs_,10/15/2013 06:01,liangyan,10/15/2013 06:01,1979,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13318,13837,TsinghuaX/30240184_1X/_,10/15/2013 06:03,Gogo,10/15/2013 06:00,1992,hs,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13319,13597,TsinghuaX/80000901_1X/_,10/15/2013 06:03,raoke12138,10/15/2013 03:28,1988,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13320,13831,TsinghuaX/80000901_1X/_,10/15/2013 06:04,TigerTao,10/15/2013 05:58,1974,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13321,13846,TsinghuaX/30240184_1X/_,10/15/2013 06:05,cage,10/15/2013 06:05,1985,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13322,13805,TsinghuaX/00690242_1X/_,10/15/2013 06:06,chenwenhuan,10/15/2013 05:46,1992,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13324,13848,TsinghuaX/30240184_1X/_,10/15/2013 06:07,wbuer,10/15/2013 06:06,2013,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13325,13838,TsinghuaX/80512073X/_,10/15/2013 06:07,huangfl,10/15/2013 06:00,1974,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13328,13845,TsinghuaX/80000901_1X/_,10/15/2013 06:08,dantangfan,10/15/2013 06:05,1992,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13329,13845,TsinghuaX/00690242_1X/_,10/15/2013 06:08,dantangfan,10/15/2013 06:05,1992,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13332,13852,TsinghuaX/80512073X/_,10/15/2013 06:12,JJ,10/15/2013 06:10,199,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13333,13856,TsinghuaX/MOOC101/MOOCs_,10/15/2013 06:14,qcpop,10/15/2013 06:12,1977,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13335,13862,PekingX/01718330X/_,10/15/2013 06:14,yangfan,10/15/2013 06:14,1984,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
13336,13856,PekingX/01718330X/_,10/15/2013 06:14,qcpop,10/15/2013 06:12,1977,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
13337,13862,TsinghuaX/30240184_1X/_,10/15/2013 06:14,yangfan,10/15/2013 06:14,1984,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13338,13856,TsinghuaX/20220332_1X/_,10/15/2013 06:14,qcpop,10/15/2013 06:12,1977,m,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13339,13869,TsinghuaX/30240184_1X/_,10/15/2013 06:17,shawncao,10/15/2013 06:17,1987,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13340,13868,TsinghuaX/80512073X/_,10/15/2013 06:17,xiamo_2013,10/15/2013 06:16,1986,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13341,13871,TsinghuaX/80512073X/_,10/15/2013 06:17,lulutest,10/15/2013 06:17,1983,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13342,13806,TsinghuaX/20220332_1X/_,10/15/2013 06:17,Tentfabric,10/15/2013 05:46,1991,m,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13343,13864,TsinghuaX/80512073X/_,10/15/2013 06:18,willbetter,10/15/2013 06:14,198,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13344,13867,TsinghuaX/00690242_1X/_,10/15/2013 06:18,muguang,10/15/2013 06:16,1988,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13345,13859,TsinghuaX/30240184_1X/_,10/15/2013 06:19,benjamincao,10/15/2013 06:13,198,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13346,13872,PekingX/01718330X/_,10/15/2013 06:19,maoyang2005,10/15/2013 06:19,1982,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
13348,8870,TsinghuaX/MOOC101/MOOCs_,10/15/2013 06:21,ChenZhe,10/12/2013 03:51,1985,a,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13349,13882,TsinghuaX/00690242_1X/_,10/15/2013 06:21,zhengzhou,10/15/2013 06:21,2013,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13350,13878,TsinghuaX/MOOC101/MOOCs_,10/15/2013 06:22,leeshn,10/15/2013 06:21,1976,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13351,13881,TsinghuaX/30240184_1X/_,10/15/2013 06:23,WilliamGuo,10/15/2013 06:21,1986,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13352,13884,TsinghuaX/00690242_1X/_,10/15/2013 06:24,ahwjs,10/15/2013 06:24,1966,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13354,13891,TsinghuaX/30240184_1X/_,10/15/2013 06:29,Lucien,10/15/2013 06:29,1993,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13355,13888,TsinghuaX/30240184_1X/_,10/15/2013 06:29,LoLok,10/15/2013 06:28,1986,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13356,13894,TsinghuaX/80000901_1X/_,10/15/2013 06:30,yan-zhang,10/15/2013 06:29,1989,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13357,13898,TsinghuaX/MOOC101/MOOCs_,10/15/2013 06:30,huashan,10/15/2013 06:30,1977,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13358,13876,TsinghuaX/80000901_1X/_,10/15/2013 06:30,XiaoBangbanbg,10/15/2013 06:20,1989,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13359,10270,TsinghuaX/80512073X/_,10/15/2013 06:31,davidhuang,10/12/2013 12:06,1983,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13360,13897,MITx/6_002x/_Circuits_and_Electronics_,10/15/2013 06:31,ZHOUJIN,10/15/2013 06:30,1995,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13361,13871,TsinghuaX/00690242_1X/_,10/15/2013 06:32,lulutest,10/15/2013 06:17,1983,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13363,13903,TsinghuaX/00690242_1X/_,10/15/2013 06:34,susanwei,10/15/2013 06:34,1988,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13365,13866,TsinghuaX/30240184_1X/_,10/15/2013 06:37,yangqinkcs,10/15/2013 06:15,1986,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13367,13904,MITx/6_002x/_Circuits_and_Electronics_,10/15/2013 06:37,whereisme,10/15/2013 06:37,1989,a,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13368,13900,TsinghuaX/20220332_1X/_,10/15/2013 06:37,vasion,10/15/2013 06:31,1983,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13369,13840,TsinghuaX/80512073X/_,10/15/2013 06:38,lanhaiyizu,10/15/2013 06:01,1982,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13371,13905,TsinghuaX/30240184_1X/_,10/15/2013 06:39,huaqi,10/15/2013 06:37,1982,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13372,13897,PekingX/01718330X/_,10/15/2013 06:40,ZHOUJIN,10/15/2013 06:30,1995,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
13373,13907,TsinghuaX/30240184_1X/_,10/15/2013 06:40,eva_wu,10/15/2013 06:38,1989,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13374,13897,TsinghuaX/30240184_1X/_,10/15/2013 06:40,ZHOUJIN,10/15/2013 06:30,1995,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13375,13908,TsinghuaX/30240184_1X/_,10/15/2013 06:40,yulinlingmm,10/15/2013 06:40,1987,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13376,13905,TsinghuaX/MOOC101/MOOCs_,10/15/2013 06:41,huaqi,10/15/2013 06:37,1982,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13377,13897,TsinghuaX/20220332_1X/_,10/15/2013 06:41,ZHOUJIN,10/15/2013 06:30,1995,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13378,11293,TsinghuaX/80000901_1X/_,10/15/2013 06:41,cdpd,10/13/2013 03:17,1979,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13379,13908,TsinghuaX/80512073X/_,10/15/2013 06:42,yulinlingmm,10/15/2013 06:40,1987,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13380,12915,TsinghuaX/20220332_1X/_,10/15/2013 06:42,liangqinggao,10/14/2013 08:02,1987,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13381,13909,TsinghuaX/80512073X/_,10/15/2013 06:42,nwcdr,10/15/2013 06:40,1972,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13382,13906,TsinghuaX/80512073X/_,10/15/2013 06:42,xiayuli,10/15/2013 06:38,1989,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13383,12915,TsinghuaX/30240184_1X/_,10/15/2013 06:45,liangqinggao,10/14/2013 08:02,1987,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13384,11095,TsinghuaX/80512073X/_,10/15/2013 06:47,dadaochaodong,10/13/2013 01:35,1981,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13385,13911,TsinghuaX/80000901_1X/_,10/15/2013 06:47,dayong,10/15/2013 06:46,1972,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13386,13897,TsinghuaX/80000901_1X/_,10/15/2013 06:48,ZHOUJIN,10/15/2013 06:30,1995,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13387,12915,TsinghuaX/80512073X/_,10/15/2013 06:48,liangqinggao,10/14/2013 08:02,1987,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13389,13914,TsinghuaX/80512073X/_,10/15/2013 06:52,yaoli,10/15/2013 06:48,198,p,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13390,13915,TsinghuaX/30240184_1X/_,10/15/2013 06:52,SeonWater,10/15/2013 06:49,1989,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13392,13912,PekingX/01718330X/_,10/15/2013 06:52,leilei,10/15/2013 06:48,1983,m,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
13394,13912,TsinghuaX/80000901_1X/_,10/15/2013 06:52,leilei,10/15/2013 06:48,1983,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13395,13912,TsinghuaX/30240184_1X/_,10/15/2013 06:53,leilei,10/15/2013 06:48,1983,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13396,13912,TsinghuaX/MOOC101/MOOCs_,10/15/2013 06:53,leilei,10/15/2013 06:48,1983,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13397,13921,TsinghuaX/30240184_1X/_,10/15/2013 06:55,wangjun528,10/15/2013 06:55,1988,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13398,13922,MITx/6_002x/_Circuits_and_Electronics_,10/15/2013 06:55,luoshuifish,10/15/2013 06:55,1986,m,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13399,13919,TsinghuaX/80512073X/_,10/15/2013 06:56,juxta,10/15/2013 06:55,1981,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13400,13922,TsinghuaX/30240184_1X/_,10/15/2013 06:56,luoshuifish,10/15/2013 06:55,1986,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13402,13921,TsinghuaX/MOOC101/MOOCs_,10/15/2013 06:58,wangjun528,10/15/2013 06:55,1988,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13403,13925,TsinghuaX/00690242_1X/_,10/15/2013 06:58,wanggarfy,10/15/2013 06:58,1974,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13408,13927,TsinghuaX/80512073X/_,10/15/2013 06:59,uooeoo,10/15/2013 06:59,1974,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13411,13779,TsinghuaX/30240184_1X/_,10/15/2013 07:02,MrTao,10/15/2013 05:28,1989,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13412,13930,TsinghuaX/20220332_1X/_,10/15/2013 07:07,elias_k,10/15/2013 07:06,1983,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13413,13934,TsinghuaX/00690242_1X/_,10/15/2013 07:07,sakura,10/15/2013 07:07,1987,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13415,13936,TsinghuaX/MOOC101/MOOCs_,10/15/2013 07:08,PingWang,10/15/2013 07:08,1975,p,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13416,13930,MITx/6_002x/_Circuits_and_Electronics_,10/15/2013 07:09,elias_k,10/15/2013 07:06,1983,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13417,5372,TsinghuaX/80000901_1X/_,10/15/2013 07:09,zhaoxianhao,10/11/2013 07:19,199,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13418,13937,TsinghuaX/80000901_1X/_,10/15/2013 07:09,yuanwy,10/15/2013 07:09,1979,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13419,13938,TsinghuaX/30240184_1X/_,10/15/2013 07:09,colin,10/15/2013 07:09,1988,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13420,11808,TsinghuaX/00690242_1X/_,10/15/2013 07:10,qibu,10/13/2013 10:58,1989,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13421,13941,TsinghuaX/30240184_1X/_,10/15/2013 07:13,xiaoqiu369,10/15/2013 07:13,1981,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13422,13940,TsinghuaX/80512073X/_,10/15/2013 07:14,mennon,10/15/2013 07:12,1987,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13423,13938,MITx/6_002x/_Circuits_and_Electronics_,10/15/2013 07:15,colin,10/15/2013 07:09,1988,m,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13424,13942,TsinghuaX/MOOC101/MOOCs_,10/15/2013 07:19,changlimin,10/15/2013 07:13,1983,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13425,13949,TsinghuaX/30240184_1X/_,10/15/2013 07:21,Springer,10/15/2013 07:20,1989,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13426,13945,TsinghuaX/80512073X/_,10/15/2013 07:22,pikaqiuweixiao,10/15/2013 07:19,1988,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13428,13952,TsinghuaX/80000901_1X/_,10/15/2013 07:22,ZMJWYY,10/15/2013 07:22,1991,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13429,13930,TsinghuaX/00690242_1X/_,10/15/2013 07:22,elias_k,10/15/2013 07:06,1983,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13430,13950,TsinghuaX/20220332_1X/_,10/15/2013 07:23,ellisonnm,10/15/2013 07:22,1988,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13431,13955,TsinghuaX/80000901_1X/_,10/15/2013 07:23,muyiyeung,10/15/2013 07:23,1994,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13432,13956,TsinghuaX/20220332_1X/_,10/15/2013 07:23,fukai0508,10/15/2013 07:23,1989,m,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13433,13942,TsinghuaX/80512073X/_,10/15/2013 07:24,changlimin,10/15/2013 07:13,1983,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13436,13960,TsinghuaX/80000901_1X/_,10/15/2013 07:24,panodyssey,10/15/2013 07:24,1988,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13438,13940,MITx/6_002x/_Circuits_and_Electronics_,10/15/2013 07:27,mennon,10/15/2013 07:12,1987,m,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13439,13966,TsinghuaX/80000901_1X/_,10/15/2013 07:30,kuailejito,10/15/2013 07:30,1985,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13440,13969,TsinghuaX/80512073X/_,10/15/2013 07:31,sunnylifeng,10/15/2013 07:31,1978,hs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13441,13971,TsinghuaX/MOOC101/MOOCs_,10/15/2013 07:32,chenmanfei,10/15/2013 07:32,1988,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13443,5710,TsinghuaX/00690242_1X/_,10/15/2013 07:33,cornfield,10/11/2013 08:29,1965,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13444,12571,TsinghuaX/80512073X/_,10/15/2013 07:34,fengliu,10/14/2013 03:23,1981,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13445,13974,TsinghuaX/30240184_1X/_,10/15/2013 07:39,yuefanggao,10/15/2013 07:38,1979,p,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13446,2194,TsinghuaX/30240184_1X/_,10/15/2013 07:40,Guoning,10/10/2013 09:01,199,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13447,13976,TsinghuaX/80512073X/_,10/15/2013 07:40,EliChang,10/15/2013 07:40,1988,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13448,13978,MITx/6_002x/_Circuits_and_Electronics_,10/15/2013 07:42,DXS,10/15/2013 07:42,1989,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13449,13979,TsinghuaX/80512073X/_,10/15/2013 07:43,zhanggd,10/15/2013 07:43,1977,p,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13450,13981,PekingX/01718330X/_,10/15/2013 07:43,chiruiyi,10/15/2013 07:43,1991,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
13451,13982,TsinghuaX/30240184_1X/_,10/15/2013 07:43,Lio,10/15/2013 07:43,1992,hs,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13452,13983,MITx/6_002x/_Circuits_and_Electronics_,10/15/2013 07:44,CXY,10/15/2013 07:43,1989,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13453,13954,TsinghuaX/MOOC101/MOOCs_,10/15/2013 07:44,LearningSciences,10/15/2013 07:22,2013,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
13454,13985,TsinghuaX/30240184_1X/_,10/15/2013 07:44,FlyingPig,10/15/2013 07:44,1989,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13455,13962,TsinghuaX/20220332_1X/_,10/15/2013 07:45,yu128,10/15/2013 07:27,1976,jhs,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13457,13986,TsinghuaX/80000901_1X/_,10/15/2013 07:46,charlotte-dong,10/15/2013 07:45,1989,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
13458,13983,TsinghuaX/30240184_1X/_,10/15/2013 07:47,CXY,10/15/2013 07:43,1989,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
13459,13992,TsinghuaX/80512073X/_,10/15/2013 07:48,jon,10/15/2013 07:47,1989,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13461,13991,TsinghuaX/00690242_1X/_,10/15/2013 07:50,adan,10/15/2013 07:47,1971,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
13463,13997,TsinghuaX/20220332_1X/_,10/15/2013 07:50,paradise,10/15/2013 07:50,1995,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13464,13996,MITx/6_002x/_Circuits_and_Electronics_,10/15/2013 07:51,AIDEHUA,10/15/2013 07:50,1989,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13465,13983,TsinghuaX/20220332_1X/_,10/15/2013 07:53,CXY,10/15/2013 07:43,1989,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
13466,13994,TsinghuaX/80512073X/_,10/15/2013 07:53,zcq,10/15/2013 07:49,1978,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
13467,13983,PekingX/01718330X/_,10/15/2013 07:53,CXY,10/15/2013 07:43,1989,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
